folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,proagro,mesproc,progan,mesprogan,nvo_apoyo,nvo_prog1,nvo_act1,nvo_cant1,nvo_prog2,nvo_act2,nvo_cant2,nvo_prog3,nvo_act3,nvo_cant3,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
2360031608,1,01,2,7,1, ,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , , ,70200,2, , , , , , , , , , , , ,1,2001,7,18000, , , , , , ,2,4,0,0,0,9000,0,0,0,2213.11,0,2213.11
2360031609,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,140000,2, , , , , , , , , , , , ,1,2015,4,7300, , , , , , ,2,4,105000,0,0,58000,25819.67,0,0,14262.29,11555.4,0
2360031612,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2400, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2760,1920,0,800,678.68,472.13,0,196.72,953.11,0
2360031815,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,510,500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,290,0,2670,0,71.31,0,656.55,0,584.26
2360031815,1,02,2,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,550,500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1200,1840,0,2298,295.08,452.45,0,565.08,179.99,0
2360060002,1,01,2,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , ,3000,05, , ,2, , , , , , , , , ,2,4,0,0,0,1600,0,0,0,391.3,0,390.32
2360060010,1,01,2,4,1, ,2, , , , , , , , ,1,2,2,0,0, , ,2,2,0,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1950,0,0,0,476.9,0,0,475.43,0
2360060014,1,01,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,3450, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,750,3100,0,800,183.42,758.15,0,195.65,745.43,0
2360060018,1,01,1,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , ,975, ,2, , , , , , , , ,6000,08, , ,2, , , , , , , , , ,2,4,0,5610,0,500,0,1372.01,0,122.28,1247.28,0
2360060207,1,01,1,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,3,3,0,0, , ,5020,10000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,10780,0,12000,0,2665.38,0,2967.03,0,299.67
2360060207,1,02,1,5,1,1,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,16850,1350,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,27050,8600,0,5600,6688.18,2126.37,0,1384.61,7429.45,0
2360060219,1,01,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,3115,17500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,300,23020,0,500,74.17,5691.75,0,123.62,5640.32,0
2360060219,1,02,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,900,960,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,900,0,240,0,222.52,0,59.34,163.18,0
2360060223,1,02,2,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1090,360,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,4010,2510,0,1340,991.48,620.6,0,331.31,1278.79,0
2360060305,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,4200,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,800,4500,0,200,195.65,1100.54,0,48.91,1247.28,0
2360060305,1,01,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,12000,4900,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,5100,0,0,0,1247.28,0,1247.28
2360060321,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,300,10500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,5950,0,255,0,1455.16,0,62.36,1391.08,0
2360060321,1,01,1,6,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,190,0,0,0,46.46,0,44.02
2360060720,1,01,2,6,1, ,1, , , ,4, , , , , ,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1500,300,0,0,368.85,73.77,0,0,442.62,0
2360060724,1,02,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,600,1050,0,0,147.54,258.19,0,0,404.26,0
2360067418,1,01,1,7,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,11520,5760,5760,7401,2817.39,1408.69,1408.69,1810.02,3824.02,0
2360067419,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,5300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3332,1028,0,1244,814.89,251.41,0,304.23,760.1,0
2360067419,1,01,2,7,1, ,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3600,720,1440,1824,880.43,176.08,352.17,446.08,962.6,0
2360067420,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,7800,2, , , , , , , , ,3200,04, , ,2, , , , , , , , , ,2,4,315,1485,0,1775,77.03,363.17,0,434.1,5.86,0
2360067420,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,700,300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1020,0,528,0,249.45,0,129.13,120.32,0
2360067422,1,01,2,5,1,2,2, , , , , , , , ,1,2,2,0,0, , ,1,1,0,1,1,0,17960, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,17410,0,0,0,4257.88,0,4255.43
2360067422,1,02,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,2600, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,400,1050,0,1050,97.82,256.79,0,256.79,96.84,0
2360067423,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,850,320,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,500,600,340,1330,122.28,146.73,83.15,325.27,26.41,0
2360067504,1,01,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,100, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,425,0,0,0,103.94,0,102.71
2360067504,1,02,1,4,1, ,2, , , , , , , , ,2,2,2,0,0, , ,2,2,0,0, , , ,1800,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1050,800,0,0,256.79,195.65,0,0,451.95,0
2360067607,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,7000,2, , , , , , , , ,4800,09, , ,2, , , , , , , , , ,2,4,0,4200,0,1500,0,1032.78,0,368.85,663.93,0
2360067608,1,01,1,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,35000,7000,0,500,8606.55,1721.31,0,122.95,10203.93,0
2360067812,1,01,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,540,325,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1085,1425,0,2820,266.8,350.4,0,693.44,0,73.77
2360067816,1,01,1,5,1,2,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , ,35000,8500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,16000,2500,0,24500,3934.42,614.75,0,6024.59,0,1475.4
2360067816,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,750,460,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1747,0,1600,0,429.59,0,393.44,35.4,0
2360067817,1,01,1,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,480,405,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,699,0,500,0,171.88,0,122.95,47.21,0
2360067817,1,02,2,5,1,2,2, , , , , , , , ,2,3,3,0,3,3,0,0, , ,0, , ,150000,43000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,74000,10000,0,75400,18196.72,2459.01,0,18540.98,2112.78,0
2360090011,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,1530, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,3150,0,230,0,770.38,0,56.24,713.15,0
2360090011,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,2200,480,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,200,0,100,0,48.91,0,24.45,23.47,0
2360090012,1,02,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2675,0,200,0,654.21,0,48.91,604.56,0
2360090013,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,6600,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,3000,0,0,0,733.69,0,733.69
2360090013,1,02,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,5600, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2600,0,1950,0,635.86,0,476.9,158.47,0
2360090014,1,01,2,4,2,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2360090014,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,50,50,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2360090015,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , ,3600,08, , ,2, , , , , , , , , ,2,4,0,3365,0,0,0,822.96,0,0,821.73,0
2360090015,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,3200,2210,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,6393,0,1800,0,1563.5,0,440.21,1121.08,0
2360090217,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , ,3200,05, , ,2, , , , , , , , , ,2,4,0,1183,0,100,0,292.49,0,24.72,267.03,0
2360090217,1,02,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,5310, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,454,1945,0,2310,112.25,480.9,0,571.15,20.76,0
2360090218,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,3150,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,780,0,480,0,192.85,0,118.68,74.17,0
2360090218,1,02,1,5,1,2,2, , , , , , , , ,6,3,1,2,0, , ,3,1,2,0, , ,4568, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,360,5334,0,300,89.01,1318.84,0,74.17,1332.19,0
2360090219,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,500,2370,0,100,123.62,585.98,0,24.72,682.41,0
2360090219,1,02,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,6075, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,123,1473,0,0,30.41,364.2,0,0,394.61,0
2360090220,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,600,1034,0,0,148.35,255.65,0,0,403.51,0
2360090220,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,1555, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,160,800,0,50,39.56,197.8,0,12.36,222.52,0
2360090221,1,01,1,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,3,3,0,0, , ,40,260,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,875,7593,0,3700,216.34,1877.39,0,914.83,1177.91,0
2360090221,1,01,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,24000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,500,0,0,0,123.62,0,121.64
2360090221,1,02,1,5,1,2,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,9720, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,7000,2566,0,0,1730.76,634.45,0,0,2364.72,0
2360090306,1,01,2,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , , ,8000,2, , , , , , , , ,3200,05, , ,1,2001,4,4500, , , , , , ,2,4,0,2395,0,705,0,585.73,0,172.41,410.86,0
2360090306,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,900,400,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,2700,0,0,0,660.32,0,0,660.32,0
2360090308,1,03,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,720,100,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,618,0,0,0,151.14,0,0,149.67,0
2360090308,1,04,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1650,0,0,0,403.53,0,0,402.06,0
2360090309,1,02,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1600,3000,2, , , , , , , , ,4800,05, , ,2, , , , , , , , , ,2,4,0,2000,0,216,0,489.13,0,52.82,434.34,0
2360090901,1,01,1,5,1,1,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , ,6000,6000,2, , , , , , , , ,3000,04, , ,2, , , , , , , , , ,2,4,6000,0,0,3000,1467.39,0,0,733.69,733.69,0
2360090901,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,3000,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,7050,0,2100,0,1724.18,0,513.58,1209.13,0
2360090902,1,01,2,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , , ,2300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2360090903,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,3000,3000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1200,0,0,0,293.47,0,0,293.47,0
2360090903,1,02,1,5,1,1,2, , , , , , , , ,1,0, , , , , , , , , , , ,10800,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,6390,0,2190,0,1562.77,0,535.59,1027.17,0
2360101009,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2350,700,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,4018,2770,0,1600,982.66,677.44,0,391.3,1267.82,0
2360101214,1,01,1,4,1, ,2, , , , , , , , ,6,3,3,0,2,2,0,1,1,0,0, , ,200,3000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,800,0,2100,0,197.8,0,519.23,0,320.43
2360101217,1,01,1,4,1, ,2, , , , , , , , ,7,0, , , , , , , , , , , ,360,2000,2, , , , , , , , ,3000,04, , ,2, , , , , , , , , ,2,4,0,2900,0,2500,0,717.03,0,618.13,97.91,0
2360101218,1,02,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,2000,135,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,300,976,0,1056,74.17,241.31,0,261.09,53.4,0
2360101303,1,01,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,250,300,2, , , , , , , , , , , , ,1,2013,4,1200, , , , , , ,2,4,1300,1492,0,1200,317.93,364.89,0,293.47,387.39,0
2360101304,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,900, ,2, , , , , , , , ,4500,05, , ,2, , , , , , , , , ,2,4,0,5050,0,725,0,1235.05,0,177.3,1056.52,0
2360101304,1,01,1,7,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,5100,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2360101304,1,01,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,576,0,0,0,140.86,0,0,140.86,0
2360101306,1,01,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,100,40,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,438,0,20,0,107.11,0,4.89,99.78,0
2360101719,1,01,1,4,1, ,2, , , , , , , , ,6,2,2,0,2,2,0,0, , ,0, , , ,780,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,180,4320,0,2820,44.26,1062.29,0,693.44,413.11,0
2360101719,1,03,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2690, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,274,8180,0,3100,67.37,2011.47,0,762.29,1316.06,0
2360101721,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,40000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2118,522,0,2000,520.81,128.36,0,491.8,156.39,0
2360101721,1,01,2,7,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , , ,166000,2, , , , , , , , , , , , ,1,2001,7,54000, , , , , , ,2,4,0,0,0,3500,0,0,0,860.65,0,858.68
2360101721,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2400, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3210,2460,0,1250,789.34,604.91,0,307.37,1085.9,0
2360101721,1,03,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3022,850,0,2100,743.11,209.01,0,516.39,433.77,0
2360101722,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,300, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,594,100,0,0,146.06,24.59,0,0,168.19,0
2360101722,1,01,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,3330, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,1312,3196,0,1350,322.62,785.9,0,331.96,776.06,0
2360101723,1,01,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1340, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,623,1303,0,700,153.19,320.4,0,172.13,300.98,0
2360103419,1,02,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,0, , ,1,0,1,1873, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,18140,4205,0,3550,4436.41,1028.39,0,868.2,4595.86,0
2360103419,1,03,1,4,2,1,2, , , , , , , , ,6,0, , , , , , , , , , , , , ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,1250,0,0,0,305.7,0,305.21
2360103420,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,50000,1, , , , , , ,5000, , , , , ,2, , , , , , , , , ,2,4,76000,0,0,27900,18586.95,0,0,6823.36,11762.6,0
2360103421,1,02,1,4,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , , ,5000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2500,250,0,2070,611.41,61.14,0,506.24,164.34,0
2360103421,1,02,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,5000,4000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,22000,0,0,7510,5380.43,0,0,1836.68,3542.28,0
2360103422,1,01,1,5,1,2,2, , , , , , , , ,7,0, , , , , , , , , , , , ,800,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
2360103423,1,02,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,8250,0,3750,0,2017.66,0,917.11,1100.54,0
2360103423,1,02,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,600,0,0,0,146.73,0,146.73
2360103424,1,01,2,4,1, ,2, , , , , , , , ,6,4,4,0,0, , ,4,4,0,0, , , ,9500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,10300,370,0,3820,2519.02,90.48,0,934.23,1672.82,0
2360103424,1,01,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,4550, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,500,0,0,0,122.28,0,120.32
2360103501,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,900,3000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,18750,75,0,1000,4585.59,18.34,0,244.56,4358.15,0
2360103502,1,01,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,1400,6000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,67010,90,0,1000,16388.31,22.01,0,244.56,16164.78,0
2360103503,1,01,1,4,1, ,2, , , , , , , , ,2,3,2,1,2,2,0,0, , ,1,0,1,1300,10000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,217700,500,0,131000,53241.84,122.28,0,32038.04,21324.13,0
2360103504,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,3340,6000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,77020,1640,0,2100,18836.41,401.08,0,513.58,18723.91,0
2360103506,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1500,4000,2, , , , , , , , ,3000,09, , ,2, , , , , , , , , ,2,4,102900,600,0,1400,25165.76,146.73,0,342.39,24969.13,0
2360103607,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,32094,655,0,1400,7891.96,161.06,0,344.26,7707.54,0
2360103608,1,01,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,400,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,12962,230,0,1400,3187.37,56.55,0,344.26,2897.7,0
2360103609,1,01,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3100,200,0,200,762.29,49.18,0,49.18,761.31,0
2360103610,1,01,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,5750,1400,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,8720,2010,0,1056,2144.26,494.26,0,259.67,2378.36,0
2360103611,1,01,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,30000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,222790,12810,0,52800,54784.42,3149.99,0,12983.6,44949.83,0
2360103612,1,01,1,4,1, ,2, , , , , , , , ,6,3,2,1,0, , ,3,2,1,0, , , ,10000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,108465,4565,0,10300,26671.72,1122.54,0,2532.78,25259.01,0
2360103612,1,08,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,10000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,8650,100,0,2730,2127.04,24.59,0,671.31,1478.36,0
2360103813,1,01,1,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,1,1,0,0, , , ,8000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,20000,3100,0,4150,4918.03,762.29,0,1020.49,4659.34,0
2360103815,1,01,1,4,1, ,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , ,5472, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,139841,4846,0,37850,34387.13,1191.63,0,9307.37,26271.14,0
2360103815,1,01,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,13500,750,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,4750,0,0,0,1168.03,0,1165.57
2360103816,1,01,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,6000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,12000,3200,0,2950,2950.81,786.88,0,725.4,3009.83,0
2360103816,1,02,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,900,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,540,0,0,0,132.78,0,132.78
2360103817,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,2000, ,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,21380,3000,0,3400,5257.37,737.7,0,836.06,5158.03,0
2360103817,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,3500,180,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,3000,3300,0,360,737.7,811.47,0,88.52,1460.65,0
2360103818,1,01,1,4,1, ,2, , , , , , , , ,1,2,1,1,0, , ,2,1,1,0, , ,14388,3500,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,118679,9875,0,34950,29183.36,2428.27,0,8594.26,23016.39,0
2360103818,1,02,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,7525,300,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,2000,3000,0,1550,491.8,737.7,0,381.14,846.88,0
2360115506,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,550, ,2, , , , , , , , , , , , ,1,2001,4,18000, , , , , , ,2,4,0,468,0,350,0,114.45,0,85.59,26.41,0
2360115508,1,01,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1650,2, , , , , , , , , , , , ,1,2001,4,13500, , , , , , ,2,4,275,715,0,750,67.25,174.86,0,183.42,58.69,0
2360115510,1,02,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1170,844,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,1944,0,660,0,475.43,0,161.41,314.02,0
2360115613,1,01,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1000,2, , , , , , , , , , , , ,2, , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
